6.7	0.58	0.08	1.8	0.097	15	65	0.9959	3.28	0.54	9.2	0.04350231331	0.9351944883	0.5829473663	0.4758603538	0.106413606	0.2816498699	0.6378176746	0.2061637005	0.8645652797	0.9609693617	0.2275208011	0.4824403645	0.4174012792	0.7739274109	0.5844135588	0.8542249672	0.4923378151	0.2061637005	0.8645652797	0.9609693617	5
7.5	0.5	0.36	6.1	0.071	17	102	0.9978	3.35	0.8	10.5	0.7995785003	0.168869783	0.5821659547	0.778600164	0.2723190195	0.4104704138	0.037798752	0.3313092419	0.05209095824	0.528285165	0.1291172075	0.2132960743	0.5698222209	0.4727027344	0.992513038	0.4858735664	0.2602699389	0.3313092419	0.05209095824	0.528285165	5
5.6	0.615	0	1.6	0.089	16	59	0.9943	3.58	0.52	9.9	0.8730333052	0.2288427828	0.1052847857	0.7697779105	0.5532241469	0.4515899124	0.847072481	0.06569295206	0.4098355285	0.02596596934	0.2268980681	0.3453415619	0.7117662428	0.788407833	0.2817683913	0.8152154793	0.02503193368	0.06569295206	0.4098355285	0.02596596934	5
7.8	0.61	0.29	1.6	0.114	9	29	0.9974	3.26	1.56	9.1	0.6255262362	0.1188867795	0.807285053	0.19990099	0.9490487885	0.3080832098	0.8808450469	0.05651237147	0.6441351925	0.3578161569	0.0776153437	0.4068856003	0.8998878165	0.05442111555	0.682466108	0.7201513061	0.125532394	0.05651237147	0.6441351925	0.3578161569	5
8.9	0.62	0.18	3.8	0.176	52	145	0.9986	3.16	0.88	9.2	0.1899754377	0.8180204301	0.3381890608	0.9626507823	0.3791718829	0.8757573402	0.9201069957	0.2650126341	0.2193002928	0.1103090879	0.03349623064	0.3744138632	0.6445835987	0.4554280886	0.1084327665	0.8617370009	0.2572195396	0.2650126341	0.2193002928	0.1103090879	5
8.9	0.62	0.19	3.9	0.17	51	148	0.9986	3.17	0.93	9.2	0.0341510942	0.9283515439	0.7384793647	0.02584872589	0.3703496294	0.5332023082	0.08860976364	0.2329022866	0.009448576925	0.65182546	0.2962845843	0.8045369576	0.7429341114	0.9527505658	0.4854810145	0.1309261266	0.0561998321	0.2329022866	0.009448576925	0.65182546	5
8.5	0.28	0.56	1.8	0.092	35	103	0.9969	3.3	0.75	10.5	0.08830488795	0.6267685403	0.8672999234	0.8933182204	0.4146940569	0.715220394	0.21375532	0.5643941322	0.4379695483	0.5525154913	0.3019958337	0.2068114719	0.8746212719	0.6483009753	0.6739609303	0.8870023136	0.4565392217	0.5643941322	0.4379695483	0.5525154913	7
8.1	0.56	0.28	1.7	0.368	16	56	0.9968	3.11	1.28	9.3	0.1242274313	0.7668059267	0.4308176477	0.3336981613	0.5460228904	0.7367238961	0.2453345965	0.6036560959	0.9601822277	0.3657200304	0.2750335282	0.6369345365	0.2949778034	0.1714198064	0.4419478689	0.994038649	0.3498481266	0.6036560959	0.9601822277	0.3657200304	5
7.4	0.59	0.08	4.4	0.086	6	29	0.9974	3.38	0.5	9	0.05431194951	0.203470372	0.8311570373	0.3419176854	0.5019037773	0.8002801667	0.1444227282	0.4744395842	0.6344256612	0.7918097655	0.4783857489	0.5036873917	0.2425084794	0.3435058303	0.9740590975	0.74653158	0.2824869577	0.4744395842	0.6344256612	0.7918097655	4
7.9	0.32	0.51	1.8	0.341	17	56	0.9969	3.04	1.08	9.2	0.1634246077	0.9939769832	0.8878191058	0.2745565165	0.7654087702	0.04884729146	0.9863164958	0.4073876567	0.7689303378	0.2661994283	0.2995821867	0.6078571104	0.8180318919	0.4485851591	0.4887786319	0.4453069035	0.9390257739	0.4073876567	0.7689303378	0.2661994283	6
8.9	0.22	0.48	1.8	0.077	29	60	0.9968	3.39	0.53	9.4	0.5841394663	0.3594785507	0.8983005301	0.28284197	0.6955241494	0.9839943973	0.1180036414	0.6304477629	0.03494362036	0.8310069569	0.4415262086	0.8316338708	0.1408379297	0.410649338	0.7519253126	0.4135518355	0.1985748547	0.6304477629	0.03494362036	0.8310069569	6
7.6	0.39	0.31	2.3	0.082	23	71	0.9982	3.52	0.65	9.7	0.2477677263	0.8027250934	0.2964439638	0.03569324293	0.604871824	0.890965622	0.5190106144	0.8308384154	0.7663689823	0.9532858965	0.5939471503	0.06270862089	0.2750333649	0.7683938933	0.8502758104	0.1175789441	0.5985559172	0.8308384154	0.7663689823	0.9532858965	5
7.9	0.43	0.21	1.6	0.106	10	37	0.9966	3.17	0.91	9.5	0.4465353346	0.7939028399	0.960430536	0.7341102393	0.9045676009	0.6572986704	0.05606132418	0.5971714786	0.8980561428	0.6569546779	0.5265859665	0.9217102079	0.3058933207	0.3716398352	0.6150378201	0.2452327751	0.7534851336	0.5971714786	0.8980561428	0.6569546779	5
8.5	0.49	0.11	2.3	0.084	9	67	0.9968	3.17	0.53	9.4	0.3972909246	0.7563253459	0.3807870824	0.5906035367	0.2122442406	0.8548227359	0.2106322284	0.004361743666	0.2176372516	0.7821002193	0.80033534	0.6796439298	0.2159576495	0.5950582835	0.4080527061	0.2076552513	0.2908941853	0.004361743666	0.2176372516	0.7821002193	5
6.9	0.4	0.14	2.4	0.085	21	40	0.9968	3.43	0.63	9.7	0.5977765583	0.2451711092	0.9355962388	0.3750641864	0.8684247149	0.07501625526	0.1432710445	0.6585817678	0.942020304	0.8591409618	0.2345895	0.0118524445	0.368020264	0.9953486023	0.7907110811	0.2844299516	0.0814007965	0.6585817678	0.942020304	0.8591409618	6
6.3	0.39	0.16	1.4	0.08	11	23	0.9955	3.34	0.56	9.3	0.762604309	0.5593402674	0.903841156	0.3429507765	0.67840434	0.3060909904	0.4435364885	0.8638909952	0.2083918987	0.0825593951	0.02545443832	0.2352708927	0.04190538539	0.5866058911	0.0803247615	0.7051448101	0.3551710763	0.8638909952	0.2083918987	0.0825593951	5
7.6	0.41	0.24	1.8	0.08	4	11	0.9962	3.28	0.59	9.5	0.4237242794	0.9174431498	0.4721891918	0.3050149554	0.5222216694	0.8816144029	0.5457492155	0.8550687417	0.1671393874	0.155655873	0.4310456279	0.2047253312	0.6980858597	0.9447087735	0.01296357767	0.5179910222	0.1485442893	0.8550687417	0.1671393874	0.155655873	5
7.9	0.43	0.21	1.6	0.106	10	37	0.9966	3.17	0.91	9.5	0.7133379448	0.9234927227	0.9110035997	0.5358236483	0.04443436366	0.9812296477	0.4929215346	0.08614349175	0.2984682209	0.908507131	0.8514021743	0.1955447358	0.4660727983	0.8088583876	0.1646678652	0.3847411809	0.5880753513	0.08614349175	0.2984682209	0.908507131	5
7.1	0.71	0	1.9	0.08	14	35	0.9972	3.47	0.55	9.4	0.3875813784	0.5240989122	0.3345850601	0.599379919	0.4758219219	0.1060168471	0.6449841641	0.03074200269	0.1149208844	0.4733146596	0.1862139002	0.1353927544	0.7659460067	0.7706565094	0.3066118871	0.4847147379	0.8773306897	0.03074200269	0.1149208844	0.4733146596	5
7.8	0.645	0	2	0.082	8	16	0.9964	3.38	0.59	9.8	0.6639860287	0.291672694	0.9960633575	0.4894239008	0.2688368078	0.3113260745	0.3195859247	0.7615977125	0.01150072645	0.8830129461	0.6328516156	0.005009515015	0.3972671398	0.978798445	0.4725173005	0.6852003567	0.2744451504	0.7615977125	0.01150072645	0.8830129461	6
6.7	0.675	0.07	2.4	0.089	17	82	0.9958	3.35	0.54	10.1	0.6974002973	0.8726365314	0.2623858814	0.6341854389	0.6514951829	0.3331879185	0.8414402919	0.177187289	0.5333550937	0.258157636	0.1649628591	0.4347742674	0.6254752731	0.9699761766	0.3318771997	0.01669221723	0.6803455963	0.177187289	0.5333550937	0.258157636	5
6.9	0.685	0	2.5	0.105	22	37	0.9966	3.46	0.57	10.6	0.8862385252	0.8683745257	0.4039715762	0.447389978	0.07543497039	0.4651843055	0.7201038838	0.03081396972	0.207240215	0.3649826315	0.831457706	0.3248182493	0.1327961374	0.4000992561	0.3041982401	0.5447296232	0.1727746007	0.03081396972	0.207240215	0.3649826315	6
8.3	0.655	0.12	2.3	0.083	15	113	0.9966	3.17	0.66	9.8	0.7595303031	0.09909094864	0.4609919718	0.9398189824	0.3385816511	0.1539612569	0.784514539	0.003135024961	0.3650360332	0.8626634358	0.09778022987	0.6541601473	0.6391627495	0.8016571161	0.3099095044	0.2438632738	0.2695232436	0.003135024961	0.3650360332	0.8626634358	5
6.9	0.605	0.12	10.7	0.073	40	83	0.9993	3.45	0.52	9.4	0.7121862611	0.955584246	0.4947645377	0.1373430629	0.8006381148	0.281973415	0.9165600117	0.2036206289	0.2325055277	0.4041798229	0.2400825789	0.1621313405	0.9415442475	0.300578654	0.5734144973	0.7669821197	0.01934738518	0.2036206289	0.2325055277	0.4041798229	6
5.2	0.32	0.25	1.8	0.103	13	50	0.9957	3.38	0.55	9.2	0.9126718651	0.6346516691	0.4019162563	0.6314405963	0.2009775044	0.7124548216	0.8724408986	0.9366690499	0.3395418483	0.05839986192	0.92444462	0.5853544887	0.07323140805	0.09924969013	0.6484738685	0.01001654963	0.3967539603	0.9366690499	0.3395418483	0.05839986192	5
7.8	0.645	0	5.5	0.086	5	18	0.9986	3.4	0.55	9.6	0.02006654254	0.8993751324	0.2551846248	0.3072831053	0.2354234126	0.713892111	0.8768338696	0.1703443446	0.5597353676	0.4885229414	0.3244256825	0.7199082511	0.6367491175	0.2615691661	0.4128775362	0.04343081824	0.08434093036	0.1703443446	0.5597353676	0.4885229414	6
7.8	0.6	0.14	2.4	0.086	3	15	0.9975	3.42	0.6	10.8	0.06219507826	0.3291398997	0.9539599483	0.6964341415	0.1021735565	0.6497958502	0.008830271517	0.1324085236	0.7908101176	0.3556314124	0.1537656241	0.5011331294	0.03708850707	0.3928979995	0.7385501758	0.09794292418	0.3474876111	0.1324085236	0.7908101176	0.3556314124	6
8.1	0.38	0.28	2.1	0.066	13	30	0.9968	3.23	0.73	9.7	0.1935239117	0.3506433869	0.6008587047	0.1732622296	0.6662644309	0.4055137101	0.03355870248	0.2546874632	0.7968796942	0.4552466423	0.1248771431	0.8100504876	0.1887928095	0.3487789014	0.8705956634	0.1055608241	0.6365651163	0.2546874632	0.7968796942	0.4552466423	7
5.7	1.13	0.09	1.5	0.172	7	19	0.994	3.5	0.48	9.8	0.8680766015	0.1558042749	0.4999468513	0.163723307	0.20140852	0.1046473606	0.4665483838	0.529153476	0.3138641912	0.655373934	0.8236524815	0.5625434335	0.1902300989	0.3851622613	0.8785228046	0.2832419444	0.401327126	0.529153476	0.3138641912	0.655373934	4
7.3	0.45	0.36	5.9	0.074	12	87	0.9978	3.33	0.83	10.5	0.9972554724	0.4906160158	0.8023283344	0.1949442863	0.6021062516	0.7027452754	0.8988211725	0.9605410342	0.7399539412	0.3528594383	0.2120868783	0.002923374393	0.4966422448	0.2752062432	0.8996679796	0.5412142573	0.1721258367	0.9605410342	0.7399539412	0.3528594383	5
7.3	0.45	0.36	5.9	0.074	12	87	0.9978	3.33	0.83	10.5	0.2865108108	0.4490051774	0.9340154949	0.3343800185	0.3749318334	0.8708006514	0.2911195777	0.7535559202	0.8716410869	0.4820383241	0.6496002174	0.9941011209	0.8883015557	0.6066981037	0.1878910855	0.6667181109	0.3361047085	0.7535559202	0.8716410869	0.4820383241	5
8.8	0.61	0.3	2.8	0.088	17	46	0.9976	3.26	0.51	9.3	0.2187913148	0.3222969553	0.1331414303	0.02160867637	0.2765282249	0.9042148902	0.4435405343	0.1591471246	0.9364100691	0.7712936774	0.5400025115	0.9565236269	0.5867185521	0.8272499352	0.9542241487	0.5079379582	0.9001955978	0.1591471246	0.9364100691	0.7712936774	4
7.5	0.49	0.2	2.6	0.332	8	14	0.9968	3.21	0.9	10.5	0.4851169012	0.6454613202	0.7942614006	0.2872636318	0.06703485099	0.7339131589	0.1177839678	0.5601540827	0.832631599	0.4787603144	0.4310496736	0.06124461369	0.1954651829	0.02531280686	0.5186733502	0.7309980793	0.921699085	0.5601540827	0.832631599	0.4787603144	6
8.1	0.66	0.22	2.2	0.069	9	23	0.9968	3.3	1.2	10.3	0.1199873818	0.6708345745	0.08315842685	0.7137116791	0.4729843676	0.1313859617	0.6392800079	0.9753853322	0.8634942363	0.831330502	0.9656691769	0.8570030248	0.6490568354	0.9931993969	0.3547421078	0.6639461369	0.7268599581	0.9753853322	0.8634942363	0.831330502	5
6.8	0.67	0.02	1.8	0.05	5	11	0.9962	3.48	0.52	9.5	0.6844365684	0.8910280939	0.8262003336	0.2459463482	0.8736330135	0.2859568509	0.07353416801	0.3609531123	0.730244395	0.6958384283	0.6296557491	0.1233746195	0.1560193577	0.04986146536	0.3274214604	0.5683111556	0.195997821	0.3609531123	0.730244395	0.6958384283	5
4.6	0.52	0.15	2.1	0.054	8	65	0.9934	3.9	0.56	13.1	0.2793095691	0.8972890067	0.259548342	0.7380170255	0.7604520665	0.2105546976	0.5830708943	0.8013330681	0.1635924034	0.9192568765	0.9192694146	0.7691146702	0.1943270842	0.8248803364	0.3334910518	0.9918926458	0.2952547238	0.8013330681	0.1635924034	0.9192568765	4
7.7	0.935	0.43	2.2	0.114	22	114	0.997	3.25	0.73	9.2	0.5103843043	0.7541406014	0.3846938834	0.4646155888	0.598836158	0.08052978527	0.4395642066	0.5574092551	0.05363640021	0.7543851781	0.6623113363	0.2079290631	0.9877002972	0.3470930456	0.1289371442	0.7898470129	0.3009659881	0.5574092551	0.05363640021	0.7543851781	5
8.7	0.29	0.52	1.6	0.113	12	37	0.9969	3.25	0.58	9.5	0.7341610647	0.9880819681	0.2226888018	0.4296386395	0.09126516238	0.04295229132	0.6674140129	0.8265983659	0.3621954313	0.8795307195	0.9473095132	0.608577709	0.8216190923	0.1224729104	0.9190854283	0.0561725993	0.9755677487	0.8265983659	0.3621954313	0.8795307195	5
6.4	0.4	0.23	1.6	0.066	5	12	0.9958	3.34	0.56	9.2	0.3505639973	0.6972148485	0.07631548246	0.6610717315	0.05655427024	0.5346646416	0.02515858308	0.9681840607	0.8902328373	0.3788105994	0.4393802054	0.2757892101	0.9183677204	0.2844340742	0.5278320591	0.5993117773	0.1075641656	0.9681840607	0.8902328373	0.3788105994	5
5.6	0.31	0.37	1.4	0.074	12	96	0.9954	3.32	0.58	9.2	0.8600347943	0.2190692157	0.2848157302	0.4946321846	0.1584086701	0.4709267227	0.3626188828	0.6554127185	0.5893664879	0.686128897	0.5364871606	0.5243563646	0.1488180862	0.9484206315	0.7621317231	0.1211661445	0.462083792	0.6554127185	0.5893664879	0.686128897	5
8.8	0.66	0.26	1.7	0.074	4	23	0.9971	3.15	0.74	9.2	0.5240213814	0.1491997571	0.6574521454	0.06283323332	0.9967619155	0.2040700803	0.8317567456	0.05324383343	0.5950777522	0.3448176609	0.1710331927	0.8558482102	0.7443154563	0.3723604338	0.6186250205	0.6578585271	0.4347631594	0.05324383343	0.5950777522	0.3448176609	5
6.6	0.52	0.04	2.2	0.069	8	15	0.9956	3.4	0.63	9.4	0.9479611689	0.04573360577	0.3006531692	0.4942207916	0.9999648902	0.6276515556	0.7966875264	0.8825837751	0.1375033385	0.008804218177	0.3788168012	0.6086994832	0.2367444607	0.7904582851	0.4566199389	0.08143998751	0.2916147839	0.8825837751	0.1375033385	0.008804218177	6
6.6	0.5	0.04	2.1	0.068	6	14	0.9955	3.39	0.64	9.4	0.8183863449	0.8436879729	0.6234592069	0.01643348587	0.4003042948	0.03575101984	0.6970192157	0.7583807503	0.5381519844	0.1514158235	0.2353100986	0.009706441295	0.05216487677	0.2980711364	0.9458240144	0.3627034421	0.5255561209	0.7583807503	0.5381519844	0.1514158235	6
8.6	0.38	0.36	3	0.081	30	119	0.997	3.2	0.56	9.4	0.6166499683	0.2472032206	0.4573780021	0.6878103027	0.1957043639	0.691931509	0.1126087773	0.5517539633	0.2942281713	0.2802363673	0.6731817648	0.5496237677	0.9111664489	0.7216526117	0.9864474557	0.9972155955	0.1339444246	0.5517539633	0.2942281713	0.2802363673	5
7.6	0.51	0.15	2.8	0.11	33	73	0.9955	3.17	0.63	10.2	0.1087206456	0.3792487082	0.4636389	0.8194483924	0.1664575706	0.7027712754	0.02199599561	0.2160988626	0.7346081122	0.1014328051	0.5632257318	0.07398640966	0.6099417724	0.3831309091	0.7524221918	0.3975089768	0.698393641	0.2160988626	0.7346081122	0.1014328051	6
7.7	0.62	0.04	3.8	0.084	25	45	0.9978	3.34	0.53	9.5	0.815972698	0.4436593633	0.6838324193	0.08546167494	0.3978906478	0.9819502314	0.2323801636	0.3812849552	0.7222026027	0.5017722245	0.4768473813	0.1074006634	0.7742789713	0.5483169869	0.3193796681	0.06149554901	0.7202554552	0.3812849552	0.7222026027	0.5017722245	5
10.2	0.42	0.57	3.4	0.07	4	10	0.9971	3.04	0.63	9.6	0.9411182394	0.4887405331	0.88135647	0.04456749078	0.9959885626	0.1542508549	0.1948026697	0.3255906874	0.6846251088	0.1851191132	0.5211918238	0.8805845722	0.470187693	0.8139719423	0.708172392	0.4854353514	0.7834533988	0.3255906874	0.6846251088	0.1851191132	5
7.5	0.63	0.12	5.1	0.111	50	110	0.9983	3.26	0.77	9.4	0.4822762993	0.244458378	0.6476895332	0.06707720581	0.9165641343	0.8414794978	0.1888470031	0.1591511555	0.7871961479	0.5857677591	0.3780434483	0.1465978398	0.4861585003	0.8480595085	0.4761045009	0.3894420282	0.549069793	0.1591511555	0.7871961479	0.5857677591	5
7.8	0.59	0.18	2.3	0.076	17	54	0.9975	3.43	0.59	10	0.6098070239	0.4206514989	0.05774638516	0.06815616813	0.8066081162	0.2570690594	0.8876223415	0.6916207111	0.4940898731	0.7170965926	0.9424926498	0.09925381277	0.3426517977	0.6234367067	0.131689095	0.3220317735	0.8182589187	0.6916207111	0.4940898731	0.7170965926	5
7.3	0.39	0.31	2.4	0.074	9	46	0.9962	3.41	0.54	9.4	0.3089406745	0.5523386594	0.714833026	0.5795700968	0.8472315575	0.1037530056	0.9947285115	0.3556072982	0.8514761163	0.2773893731	0.9636378397	0.006127106259	0.7862566674	0.6775905004	0.01850814793	0.5880450561	0.09952235834	0.3556072982	0.8514761163	0.2773893731	6
8.8	0.4	0.4	2.2	0.079	19	52	0.998	3.44	0.64	9.2	0.0646585493	0.8776529719	0.5043073898	0.4532202017	0.6467878092	0.1575484722	0.6906372332	0.6473709113	0.1833263039	0.6780870898	0.7684403857	0.4300669086	0.1750493914	0.940378854	0.7172834863	0.3870283961	0.8654970945	0.6473709113	0.1833263039	0.6780870898	5
7.7	0.69	0.49	1.8	0.115	20	112	0.9968	3.21	0.71	9.3	0.1154729078	0.518345721	0.09989702985	0.4091010887	0.07941917835	0.5578878767	0.581039557	0.2986815304	0.711722022	0.7322408835	0.7702359873	0.1657185409	0.7162074364	0.3639603144	0.8816206704	0.4204426498	0.9254700943	0.2986815304	0.711722022	0.7322408835	5
7.5	0.52	0.16	1.9	0.085	12	35	0.9968	3.38	0.62	9.5	0.6582328524	0.7749501896	0.3309717799	0.5432965239	0.2045647198	0.1185389694	0.3858421031	0.4539690888	0.337395845	0.4868352	0.3346852037	0.5805914633	0.4793155559	0.8387083043	0.5603297663	0.9190058605	0.8155140761	0.4539690888	0.337395845	0.4868352	7
7	0.735	0.05	2	0.081	13	54	0.9966	3.39	0.57	9.8	0.04738390341	0.1724229774	0.6803170386	0.6183558802	0.1120747357	0.25022613	0.88042107	0.8514418766	0.150242072	0.1430157041	0.9688729088	0.2780769676	0.5428718265	0.170558477	0.4164647366	0.4392581047	0.2333195296	0.8514418766	0.150242072	0.1430157041	5
7.2	0.725	0.05	4.65	0.086	4	11	0.9962	3.41	0.39	10.9	0.9711843892	0.3269938965	0.9479071037	0.517802339	0.02318811053	0.6505164488	0.5447168836	0.2645886424	0.2524578465	0.8073606033	0.1999476588	0.4072558385	0.03494250387	0.2123287154	0.254817982	0.8799963726	0.08981282704	0.2645886424	0.2524578465	0.8073606033	5
7.2	0.725	0.05	4.65	0.086	4	11	0.9962	3.41	0.39	10.9	0.4652819375	0.8669111931	0.6470407543	0.03965670616	0.04719990222	0.3173696377	0.7206007631	0.8045368	0.5846663462	0.4559672409	0.03386646887	0.8308373138	0.875804024	0.1192020089	0.7443803995	0.7849321995	0.3233958518	0.8045368	0.5846663462	0.4559672409	5
7.5	0.52	0.11	1.5	0.079	11	39	0.9968	3.42	0.58	9.6	0.662806018	0.2937175973	0.5035340517	0.9690705934	0.2189275842	0.7155130564	0.7598627119	0.1076349372	0.3174513916	0.8583335015	0.09541052219	0.3474634838	0.709364492	0.5202089819	0.3398777399	0.8208547279	0.3142152712	0.1076349372	0.3174513916	0.8583335015	5
6.6	0.705	0.07	1.6	0.076	6	15	0.9962	3.44	0.58	10.7	0.132302193	0.02650262783	0.5065700208	0.8656044421	0.2129719325	0.2812267367	0.8198357117	0.9641282347	0.01300178624	0.1246560254	0.3610654627	0.8721844528	0.03252885688	0.1813289672	0.8086572905	0.19570702	0.1209806957	0.9641282347	0.01300178624	0.1246560254	5
9.3	0.32	0.57	2	0.074	27	65	0.9969	3.28	0.79	10.7	0.8391959183	0.4665242565	0.7070556396	0.7330739217	0.4211138681	0.799856175	0.3119064039	0.4041498484	0.2777252347	0.6170850447	0.3667767271	0.4382564453	0.7972908666	0.3461567029	0.8423838481	0.8600519192	0.5184534984	0.4041498484	0.2777252347	0.6170850447	5
8	0.705	0.05	1.9	0.074	8	19	0.9962	3.34	0.95	10.5	0.9639831326	0.6036950262	0.4372374439	0.06779071108	0.2772488384	0.6772550349	0.993359025	0.4405451954	0.7082066413	0.2083423335	0.601076406	0.7017154298	0.3597586968	0.144469412	0.5067287623	0.2836333945	0.6730244026	0.4405451954	0.7082066413	0.2083423335	6
7.7	0.63	0.08	1.9	0.076	15	27	0.9967	3.32	0.54	9.5	0.06073176064	0.2680399403	0.9293081213	0.1816734016	0.247061604	0.640035868	0.9870450462	0.2056655322	0.8333521976	0.6315654668	0.1762414914	0.4968031951	0.3072893728	0.6695487081	0.2972353586	0.7195811857	0.347267851	0.2056655322	0.8333521976	0.6315654668	6
7.7	0.67	0.23	2.1	0.088	17	96	0.9962	3.32	0.48	9.5	0.9147167684	0.4668075486	0.6358435194	0.1143122178	0.6051644864	0.1469984052	0.2177614841	0.2471433729	0.608686054	0.2726192394	0.2726317924	0.8974518559	0.1412081679	0.7717614201	0.4818944502	0.1431626461	0.2159314445	0.2471433729	0.608686054	0.2726192394	5
7.7	0.69	0.22	1.9	0.084	18	94	0.9961	3.31	0.48	9.5	0.4238951825	0.110369581	0.7380562463	0.4010592964	0.6683624151	0.4568249626	0.815859384	0.3813387932	0.8746993366	0.3009709205	0.7618358828	0.1212286163	0.1167541371	0.4754302314	0.8167061911	0.4783326991	0.006203154247	0.3813387932	0.8746993366	0.3009709205	5
8.3	0.675	0.26	2.1	0.084	11	43	0.9976	3.31	0.53	9.2	0.0875234425	0.9008761922	0.3945950626	0.7837176714	0.4474941271	0.9557465154	0.5121264328	0.6705941316	0.8309385357	0.7013103101	0.5669967559	0.7605643634	0.9728891075	0.4633830341	0.04813926821	0.01980514807	0.2395201219	0.6705941316	0.8309385357	0.7013103101	4
9.7	0.32	0.54	2.5	0.094	28	83	0.9984	3.28	0.82	9.6	0.2304274158	0.800322651	0.4303945144	0.2069408047	0.6024233584	0.8887436586	0.3792376002	0.6035912898	0.7349452423	0.7551057916	0.5913668598	0.9864910864	0.5373383089	0.6948161112	0.6798187135	0.8861969649	0.2998514487	0.6035912898	0.7349452423	0.7551057916	5
8.8	0.41	0.64	2.2	0.093	9	42	0.9986	3.54	0.66	10.5	0.2370466408	0.5960810621	0.2205427986	0.3414945671	0.5354205016	0.1751323952	0.2754131217	0.4771923091	0.1581683756	0.7913866472	0.8601976584	0.9110889181	0.3008047555	0.6598391619	0.9572856379	0.8486194709	0.1902537726	0.4771923091	0.1581683756	0.7913866472	5
8.8	0.41	0.64	2.2	0.093	9	42	0.9986	3.54	0.66	10.5	0.07060712371	0.9931955228	0.03374733766	0.530332795	0.9332056082	0.04806584601	0.2109185397	0.498337484	0.9484401151	0.6988966631	0.2993703785	0.07663333786	0.4328011425	0.5474481211	0.3231455325	0.8369306156	0.8890290961	0.498337484	0.9484401151	0.6988966631	5
